상호명,url,score,review_cnt,pos,review
남원추어탕,https://m.place.naver.com/restaurant/20624013,4.37,179,삼성역,"면허 갱신하러 운전면허시험장 갔다가 들렀는데 안비싸고 괜찮았어요 굴해장국인가? 굴이 좀 적긴 했지만 시원하
고 만족 ㅎㅎ 그리고 김치를 무김치랑 갓김치 두 종류 주셨는데 김치 맛집이더라고요 김치전 8000원이어서 놀랐고
 다음에 술한잔 하러 가볼까 해요 ㅎㅎㅎㅎㅎ 맛있는 음식, 좋아요~ 뜨끈한 국물이 생각날때 식사메뉴로 좋아요
특히 맛밥이 짱입니다 숨겨진 맛집 삼성역 근처에 맛있는 추어탕집! 추어탕 좋아요 구수하고 맛있어요 맛있음 맛굿 "
희앤락,https://m.place.naver.com/restaurant/34896860,0,377,대치역,"양꼬치 맛있어요^^
새우도 느끼하지 않고 크림소스와 잘 어우러져서 정말 맛있어요.
훠궈가 맛있어서 기억에 남던 음식점인데, 역시 음식을 잘 하는 집은 다 맛있네요~ 양고기도 맛있어요
양곰탕도 맛있어요 리뷰만보고 찾아간곳 젤비싼 양갈비로 시켰지만 맛도없고 따라온 반찬도 부실하고 고등어돌솥정식을 따로 시키고 공기를 시키는데 굳이 된장공기를 권하더라구요 당연 고등어에 된장국이 안 나온줄 알았죠 그런데 된장국이 나오 는데 굳이 그걸 추천하는지 정말 실망했어요 고기라도 맛있었으면 후회안했을건데 고기도 별루고 우리가족 ... 좋아요 약간 비싼감은 있지만 괜찮아요 너무맛있어요 정식 괜찮아요 음식은 진짜 엄청 맛있고 직원분들은 다들 친절하시더라구요
다음에 또 의향 있습니다 좋아요 맛있ㅇ "
만나분식,https://m.place.naver.com/restaurant/13018228,4.21,"1,235",대치역,"양도 많고 진짜 맛있어요👍🏻 정말 옛날 학교 앞 떡볶이가 생각나는 맛집이었어요💕 특히 떡꼬치가 진짜 맛있어요 대치동 오시면 꼭 드셔보세요😎😎 4년 전에 지인분께서 추천해주셨는데 이번에 기회가 있어서 다녀왔습니다. 떡 튀김은 특색있고 쫄깃하니 좋아요. 근데 소스가 좀 짰어요 ㅠㅠㅠ 떡볶이는 시장 떡볶이 맛입니다 ㅎㅎ 오랜만에 시장 떡볶이 먹을 수 있어서 좋았어요. 근데 사장님이 화가 많으셔요…ㅎㅎ 치즈 쫄볶이 👏👏 강추합니다 ㅎㅎ 떡볶이는 적당히 맵고 적당히 달달해요 가격이 막 저렴하진 않아 보이는데 그래도 양이 괜찮아요 추억이 있어야 더 맛있을 것 같아요! 줄서서 먹는 떡볶이집이네요~ 떡꼬치(떡튀김)이 맛있어요.....!!! 어디에서도 먹을 수 없는 맛인데 이제 은마 재건축하면 못먹을거 같아서 진짜 오랜만에 학창시절 추억 되살리러 왔네요 ㅋㅋ 마지막 뻥튀기아이스크림까지 ㅎ 그사이에 물가가 많이 올랐죠 ㅋ 특별한 맛이라기보다는 가끔 생각나는 추억의 맛이에요 그리울 거예요~ 유명한 만나분식 먹고싶어서 왔어요
떡꼬치가 특이했어요~ 추억을 부르는 밀떡볶이! 근처 갈때마다 꼭 들릅니다! 떡꼬치는 필수메뉴ㅎㅎ 양이 많고 셋트류가 다양해서 여러가지를 먹어볼 수 있어요
가성비 좋습니다 진짜 여기는 인생떡꼬치예요.. 근데 가격이
많이 올라서 조금 아쉽지만 그래도 맛은 있어요!!! 은마아파트에서 유명한 떡볶이라고 해서 먹었어요! 맛있어요 :) "
선능갈비,https://m.place.naver.com/restaurant/1355523450,0,732,선릉역,"생갈비 맛있네요~ 고기도 너무 신선하고 맛있고 직원분이 너무 싹싹하고 일도 잘하고 친절해요.. 일당백!! 그리고 밑반찬이 너무 푸짐해요!!!! 그리고 셀프바는 감동입니다.. 한국인의 디저트는 볶음밥이죠!! 여기도 또갈집!! 여기 고기도 맛있지만 요즘같이 고물가시대에 사이드 메뉴가 너무 푸짐하니 맛있게 나오네요 삼겹이랑 눈꽃갈비 먹었는데 숙성인건지 고소하면서 쫄깃해서 계속 들어가고요ㅎㅎ 반찬도 리필바있어서 먹을수 있고 고기집에서 사 이드로 콘옥수수 내주시는곳 처음보내요 추가로 냉면이랑 볶음밥시켰는데 양도 많고 고기도 친절히 구워주... 선릉에 숨은 고기 맛집이네요! 고기의 신선도도 좋고 숯향이 느껴져 더 맛있어요. 생갈비랑 삼겹살 먹었는데 둘 다 
육즙도 휼륭하고 어느 것 하나만 먹을 수 없어요 ㅠㅠㅠㅠ 김치볶음밥 맛있으니 꼭 주문하셔야합니다! 직원분들도 
친절하십니다👍🏻👍🏻 오랜만에 회사근처 선릉 마초갈비 재방문 :) 항상 변함없는 고기&반찬 그리고 친절함에 오늘도 든든하게 먹고 진짜퇴근~~ 오늘은 이동갈비&목살로 초이스했는데 어찌 다시 갈때마다 고기가 더 맛있어지는건지🤤 단체석까지 완비되어 연말연시 모임장소도 굳굳 선릉역에 숨은 고기맛집이 있다고해서 방문했는데 왜맛집인지 알겠더라구요~~ 고기가 맛있는건 당연했고 샐러드
바가 훌륭했는데 양념게장 무한리필 실화냐!!!!! 같이 먹은 냉면이랑 볶음밥도 훌륭했고 뭐하나 부족한것 없었던 식
사였습니다^^ 생갈비랑 삼겹살 먹었는데 숯향 가득 배어 너무너무 맛있었습니다! 추천해요~!! 식사류는 김치볶음밥도 맛이었고 
냉면도 진짜 맛있었어요! 물냉면 정말 추천요!! 좋은 위치에 좋은 고깃집이습니다. 생갈비랑 삼겹살이 진짜 육즙팡팡 맛있구요.함흥비빔냉면도 쫄깃탱글 하고,매콤새콤달콤함이 다들어있어요~김치볶음밥은 양이 정말많고 계란후라이까지 올라가서 찰떡궁합이에요. 직원분이 고기도 구워주시고, 필요한거 얘기드리면 바로바로 해주셔서 기분좋은 식사 하고왔어요! 단체석도 있고 가게도 넓고 모임하기 좋을것 같아요! 고기 맛있는건 물론이거니와 밑반찬이랑 (특히 양념게장 ㅠㅠ
) 사이드 김볶밥 냉면까지 전부 맛있어요ㅎㅎ 고기도 구워주셔서 좋고, 냉면은 비빔냉면+열무국수 같은 맛이 나서 
특이하고 좋았어융! 이집은 생고기든 양념구이든 일단 맛있어서 좋습니다~
잘 먹고 갑니다.
번창하세요☆ 삼겹살도 생갈비도 너무 신선하고 맛있었어요! 적당한 타이밍에 오셔서 구워주시고!! 밑반찬도 너무 다양해서 젓가락질하다 손가락이 아팠어요! 양념게장 먹고 또 먹었는데 밥 없이 걍 먹어도 될만큼 부드러웠어요!🙊
너무 맛있게 잘 먹었습니다! "
호우시절,https://m.place.naver.com/restaurant/36643385,4.27,22,압구정역,"쉐프님이 스시 호우시절 운영하실 때부터 모임에 좋은 일 있을 때마다 방문하고 있습니다. 쉐프님의 일본 경력이 말해주듯 퀄리티와 맛은 다른 오마카세를 압도합니다. 이번 모임도 쉐프님과 함께 즐거운 시간을 보내고 왔네요. 강추합니다! 쉐프님 친절하시지만, 런치 85000원 가격에 비해 좀 부실한 구성이고, 샤리와 네타가 따로 노는 느낌입니다 셰프님 가게 이전하시고 오픈후 방문했습니다. 런치 혼밥했는데 접객이 정말 편하고 좋네요. 스시에서 재료를 정말 안아끼신다고 느꼈습니다. 내는 돈에비해 좋은 네타를 많이 준비해주셔서 정말 만족하고 먹었습니다. 재방문의사 무조건 있구요, 많은 스시야 방문해봤지만 진심으로 만족하고 행복했습니다. 무조건 추천드리니 꼭 가보세요... 음식은 맛있었지만, 예약 확인이 잘 되지 않아 불편함이 있었습니다. 맛있는 음식 먹었지만 즐겁게 먹진 못한것같아 아쉽고 불편한 한끼였어요 지인 추천으로 다녀왔는데 까다로운 제 입맛에 맛있고 조화롭게 느껴졌네요
셰프님 접객 스타일도 좋았고 편안한 분위기에서 맛있게 식사할 수 있었습니다~~ 또 갈게요 ^^ 오픈때부터 단골이에요^^ 아기낳고 못오다가 이번에 자유부인 찬스로 2년만에 왔나봐요.ㅠㅠ 여전히 저의 No.1 오
마카세 에요. 제가 워낙 잘 먹고,빨리 먹는 편인데 속도 맞춰주시느라 힘드실 거에요. 매번 놀라시더라구요.ㅎㅎㅎ 
조만간 또 들를게요~*.* 굿 좋아요 새해들어 첫 방문했어요~ 오랜만에 방문한건데 역시 호우시절이라는 생각이 드네요^^ 메뉴 하나하나 오랫동안 전 문적으로 공부하시고, 손님들을 위해 고심하여 준비하신 맛이 다 느껴지는 작품같은 맛이었어요. 맛도 좋고 양도 넉 넉해서 런치 오마카세먹고 저녁을 못 먹었네요..ㅎㅎ 실력 뿐만 아니라 친절하고 유쾌하신 셰프님 덕분에 입... 진짜 진짜 맛있어요!! 정말 모든 스시와 요리 다 맛있네용!!!
인생 우니도 만났습니다ㅋㅋ 울진에서 염수우니👍
3주년 때 디너 먹으러 올게용😆 "
사천옥,https://m.place.naver.com/restaurant/18576428,N,N,N,N
하나은행,https://m.place.naver.com/restaurant/11640482,0,0,수서역,
돔가라오케,https://m.place.naver.com/restaurant/1121671805,0,0,압구정역,"분위기 넘 좋았고, 무엇보다 사장님이 넘 신경을 잘 써주시고 센스가 있으세요. 지인들도 넘 좋아하네요^^ 다 좋았는데 아직 제가 가기엔 비싼듯.. 여자친구랑 같이 갔는데 너무 좋아하네요! 와!!! 사장님이 넘 친절하네요
다음부턴 예약은 필수인듯ㅎ 북적대서 조용한곳 찾는 사람에겐 비추 분위기좋고 괜찮네요 압구정와서 생각나면 또 들를듯 직원분들이 넘 친절하고 가게 분위기가 좋아서
모임하기 넘 좋았습니다^^ 매장 전체가 깔끔하고 분위기도 좋았어요 "
그림,https://m.place.naver.com/restaurant/38274981,4.32,198,압구정로데오역,"포장해다 먹었어요~가끔 배민으로 주문하는데 오늘은 방문했네요 김밥 늘 맛있게 먹고있어요!! 친절하고 맛있어요 테이블이 끈끈하고 전체적으로 깨끗하진 않아요.
김밥은 보통이고 쫄면은 그냥 초고추장(?)같은맛이 아쉬웠어요. 좋아요좋아오 배터져요 맛있어요 양이 조금 적어용..김밥 맛있어요! 라면, 김밥 짱맛있어요 맛있어용 !! 굿 "
코지,https://m.place.naver.com/restaurant/20643079,4.53,149,강남구청역,"매장은 작지만 나름 알차게 자리가 되어있어요.
아직 맛있다! 하는 메뉴는 못찾은 것 같아요.. 코지 생선까스 자주 먹는데 오늘이 제일 맛있었음 김치우동+돈까스 세트는 진짜 오랜만에 먹었는데 더 칼칼해진거같아서 좋아요 여기 짱 맛있어요!!👍 연속 이틀째 왔네용😝😝 친구들이랑 술한잔하기두 좋구 밥먹으러와두 좋네요!! 돈까스도맛있구 음식들 다 너무너무 맛있구 사장님두 짱 친절하십니다!! 강남구청역 근방에서 제일 맛있는 집인것같아용~~^^!!! 어묵우동 돈까스세트 간만에 다시 들렀는데 역시 사장님이 참 친절하시고 부담스럽지 않고 라잇트 하게 즐기기 좋은 곳입니다 무엇보다 
기본은 음식!! 인데 사장님 내공이 보통이 아닌듯 메뉴 종류는 많지 않지만 그렇다고 부족하지도 않을 정도고 그래
서 더욱 맛있습니다 강추!! 우선 음식이 맛있어요! 초밥이 먹고싶어서 방문했는데 다른 메뉴도 맛있어서 아주 만족했습니다:) 사장님과 직원분도 친절하셨어요~ 또 방문하고 싶습니다! 여기 우동+돈까스 메뉴의 가성비는 그 어느곳보다 대단하다. 특히 돈까스가 취향저격. 김치우동이랑 돈까스가 맛있어서 자주 감. 15,000원 모둠초밥입니다. 맛이 훌륭한 것도 아니라 저는 좀 실망이네요 괜찮아요 맛있게 잘먹었어요 이것저것 주문사항많았는데 잘들어쥬셨어요 만족 ^^ "
광화문미진,https://m.place.naver.com/restaurant/13028171,4.37,319,압구정역,"뚝불 맛어요! 다른메뉴도 먹으러 올게요 ㅎㅎ 메밀국수 맛나요. 쯔유 소스가 약간 달고 짠데 물하고 섞어 먹으면 괜찮아요~ 무와 소스 등을 통으로 줘서 셀프로 조절해 먹을 수 있어서 좋아요!! 광화문에 있는 그 미진과 같은곳인가? 아무래도 그런 것 같다 그런데 미진은 메밀 전문점인데 뚝배기불고기가 매우
 맛있다 환장하고 먹었다 인생뚝배기불고기는 여기다 뚝불 참 맛나요 판모밀 양도 많고 무랑 파랑 모밀육수까지 따로 주셔서 넉넉하게 먹을 수 있었어요!! 다음에는 고기 먹으러 가러구요ㅎㅎㅎㅎ맛집!! 본점은 미슐랭 받았다더니 분점이라서 그런가 여기가 어떻게 받은지 모르겠다 좋아요 고기는 그냥 그렇고 모밀 맛있어요 추억으ㅣ맛 굿굿 광화문에 있는 미진하고는 다르게 고기를 팔고있음
져녁에 갔는데 다 고기로 먹고있음
판메밀에 맛은 광화문 본점 맛과 거의 같음 "
제이에스테이블,https://m.place.naver.com/restaurant/81399081,4.4,162,선릉역,가성비 좋은 돈가스집이에요🥰 주로 김치나베를 많이 먹는데 든든하게 먹기 좋아요! 같은 메뉴 주변 가격이 만원 초반대인에 요기는 만원 이하에요👍🏻 그래서 그런지 학생분들도 많이 오시더라구용😆 저렴해도 돈가스 두툼하고 아주 맛나용 자주 가는 곳이에요..! 영수증 리뷰는 첨이네요ㅠ머쓱… 자주 혼밥도 하고 돈까스 맛있게 먹고 싶은데 사이드도 먹고 싶을 때 가는 편이에요 여기 도리아랑 김치찌개도 으마으마하게 맛있음👍👍 맛있어요 최고 혼밥하는 사람이 많아요~ 양도많고 맛도 있어요 😀 맛난메뉴들이 모여있어요 명란아보카도정식 맛있어요~ 굿 굿 굳굳 
물음표,https://m.place.naver.com/restaurant/1553301368,4.5,41,압구정로데오역,"냉삼 맛있어요^^
사장님도 넘 친절하셔서 반했어요!! ㄱ 굿 삼겹살 두개 시키고 맛없어서 추가 안했구요 김치찌개는 꼬다리 찌개라고 이름 바꾸시죠? 김치도 다져져있고 고기 
다져져잇고 근데 그 와중에 꼬다리 저만큼 ㅋㅋㅋ 사장님 마스크 좀 쓰세요? 리뷰는 다 지인이 썻나봄 ㅋㅋㅋ 냉삼맛집~~~
사이드 메뉴 청국장 굿^^
사장님 서비스도 확실해요 냉동삼겹살의 또 다른발견입니다.
진짜 맛있었습니다 푸짐한 양~^^ 맛나죠^^ 맛나여^^ 맛나여^^ "
푸드카페김밥천국,https://m.place.naver.com/restaurant/20897046,4.32,921,신사역,"모든 메뉴가 다 맛나요~♡ 이 김밥이 6500원. 믿어지심? 김밥천국 가격표 꼭 확인하고 주문해야 함 김밥천국엔 메뉴가 다양해서 너무 좋아요 라면 한그릇 4,500원..물가가 너무 오른듯.. 최악이었어요...서비스도 음식도.. 주문한다는데 대꾸없이 와서는 차림표만 낚아채듯 가져가고 짜증난다는 말투로 주방아주머니께 메뉴크게 얘기하고 음식 가져다줄때도 던지듯주길래 음식맛이 기가막힌줄 알았더니 그냥 코가 막 히네요 쫄면은 입에 넣자마자 신맛이 느껴지면서 인상쓰게만들고ㅠㅠ김밥은 너무 퍽퍽해서 목이 막혔네요..... 직원이 너무 불친절하고, 음식도 뭐...그냥그냥...ㅠ 장사를 .. 왜 저렇게 하시지 라는 생각이 들정도로 불친절 합니당 .. 밥먹는데 앞에서 걸레질 하시고 인사는 당연하 게 안하세요 오히려 저만함 부정적인 리뷰는 최대한 안쓰려고 하는 편인데 이건 가게 운영하시는 분들이 느끼셔야 할 것 같아서요 .. 어머님분들이라 이해하려고 했지만 눈치보며 먹은 혼밥이 너무 속상해요 .. 다른분들 리뷰 ... 들어갔는데 직원분이 뭔가 드시다가 오셨는데 제가 나갈때까지 인사는 커녕 말 한마디도 안하셨어요...
말할 필요가 없는데 제가 좀 기분이 나쁜건가요?ㅠㅠ 빨리 먹어야할 때 가는 편입니다. 서비스는 애초에 바라지 않고 밥만 먹어서 저는 괜찮네요 ㅋㅋ 맛있지만 불친절함 "
